Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
35000,0.51044655,0.000298965,-0.019667165,-0.09478751228501399,-0.09478751135702623,496.0,2.1401468e-06,0.23929603
36000,0.495214,0.00029893502,-0.09829767,-0.28695630352012813,-0.2869563029314577,377.8125,0.0019355305,0.25076348
37000,0.49916413,0.000298905,-0.047258325,-0.14727501291781664,-0.14727501373484606,477.4166666666667,0.0006994518,0.22459456
38000,0.50384283,0.00029887503,-0.032325026,-0.1700057823640796,-0.1700057820794777,443.53846153846155,0.00029079974,0.23521139
39000,0.48186266,0.00029884503,-0.027355118,-0.1267827022820711,-0.1267827009771561,478.3076923076923,5.7966845e-05,0.23322262
40000,0.47294185,0.00029881502,-0.02579292,-0.10908126101518671,-0.10908125945767704,467.25,1.5614816e-05,0.23406802
41000,0.44390923,0.00029878502,-0.020366978,-0.09430834488011897,-0.09430834472414062,496.0,4.0281478e-07,0.23765817
42000,0.4187892,0.000298755,-0.023405235,-0.1197577018577319,-0.11975770142019498,461.9230769230769,0.00016348234,0.23978718
43000,0.3928572,0.000298725,-0.01970947,-0.0956083460090061,-0.09560834486501335,496.0,5.7978133e-07,0.24373211
44000,0.36652595,0.00029869503,-0.020110957,-0.09558751317672431,-0.09558751154251392,496.0,2.0225602e-06,0.23632233
45000,0.34849468,0.00029866505,-0.020331748,-0.09671667916700244,-0.09671667826736059,496.0,9.416503e-07,0.24549559
46000,0.31957653,0.00029863504,-0.019418508,-0.09709792863577604,-0.09709792817875496,496.0,7.143166e-07,0.23589927
47000,0.3061747,0.00029860504,-0.4473979,-0.7637963422538736,-0.7637963585711757,79.77215189873418,0.0019014272,0.22727975
48000,0.279679,0.00029857503,-0.037010163,-0.16145002585835755,-0.1614500248983859,483.4166666666667,0.0007299598,0.23690832
49000,0.2721592,0.00029854503,-0.025381181,-0.09735417971387506,-0.09735417828505888,496.0,6.79914e-06,0.2403712
50000,0.25927755,0.00029851502,-0.020887295,-0.09924584728044768,-0.09924584515268482,496.0,2.6944101e-06,0.23919548
51000,0.22656104,0.00029848504,-0.020428734,-0.10385417891666293,-0.1038541785472565,496.0,7.8425603e-07,0.23963408
52000,0.19247739,0.00029845504,-0.020462342,-0.10311459548150499,-0.10311459513710967,496.0,2.3059595e-06,0.24699588
53000,0.18258975,0.00029842503,-0.022099543,-0.10603334506352742,-0.10603334497500327,496.0,1.3581288e-06,0.23622176
54000,0.17951511,0.00029839503,-0.020858811,-0.10188959554458658,-0.10188959517866654,496.0,4.832226e-07,0.24957438
55000,0.17432098,0.000298365,-0.021897215,-0.10180417836333315,-0.10180417835620877,496.0,5.244085e-07,0.24247575
56000,0.16692355,0.000298335,-0.020282017,-0.10084793049221237,-0.10084792859591592,496.0,6.57807e-07,0.24027993
57000,0.16831753,0.00029830504,-0.021310272,-0.10507084662094712,-0.10507084516757459,496.0,1.1895522e-06,0.2356616
58000,0.15216205,0.00029827506,-0.023404518,-0.10255834429214399,-0.10255834488574085,496.0,9.4710265e-07,0.23865332
59000,0.12070949,0.00029824502,-0.026586762,-0.11644584165575604,-0.11644584503983424,496.0,2.2401423e-06,0.23698874
60000,0.11548231,0.00029821502,-0.03700652,-0.202621177268716,-0.20262118025969428,479.46153846153845,0.0009636697,0.22888786
61000,0.11854309,0.00029818504,-0.025792744,-0.10696042686079939,-0.10696042835434127,496.0,8.273131e-06,0.23791598
62000,0.11891933,0.00029815504,-0.023143264,-0.10015417852749427,-0.10015417832786018,496.0,3.1281838e-06,0.23986904
63000,0.0844668,0.00029812503,-0.019293029,-0.09359376155771315,-0.09359376130866319,496.0,5.473692e-07,0.24870993
64000,0.04561238,0.00029809505,-0.018751357,-0.09456667614479859,-0.09456667773277634,496.0,3.464199e-07,0.24340159
65000,-0.00061730883,0.00029806502,-0.020176131,-0.09619792775871853,-0.09619792805369798,496.0,1.9050699e-06,0.23835672
66000,-0.024147144,0.00029803504,-0.018598046,-0.09483751010460158,-0.09483751118887085,496.0,3.9505497e-07,0.24437624
67000,-0.035475135,0.00029800503,-0.400957,-0.7476336192339659,-0.7476336353519335,104.08928571428571,0.0009861607,0.22834729
68000,-0.027870743,0.00029797503,-0.02790498,-0.17538464044292384,-0.17538463881352911,452.9230769230769,0.00039813112,0.23956512
69000,-0.028579038,0.00029794502,-0.02153646,-0.09122292747876297,-0.09122292770537872,496.0,6.738697e-06,0.23892984
70000,-0.030932419,0.00029791502,-0.029078113,-0.15795001364313066,-0.15795001334769646,440.8333333333333,0.00025421922,0.22243233
71000,-0.02075555,0.00029788504,-0.033606406,-0.19214466041220085,-0.19214466209853395,428.64285714285717,0.00040474924,0.2212271
