Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
136000,-1.1979265,0.00029593502,-0.2630257,-0.48922923519941314,-0.48922923153263365,121.21428571428571,0.004026939,0.23482841
137000,-1.2015496,0.00029590505,-0.06866339,-0.0987500116461888,-0.09875001066075129,491.4166666666667,8.423101e-05,0.23034388
138000,-1.2074499,0.000295875,-0.036174487,-0.09245209403646489,-0.0924520940147886,496.0,4.6408004e-05,0.2393453
139000,-1.242791,0.00029584503,-0.03989592,-0.17225001490442082,-0.17225001722385969,394.625,0.00040889852,0.2322657
140000,-1.2731864,0.00029581506,-0.06307649,-0.19786349691164035,-0.1978634983021878,440.0769230769231,0.0007882212,0.23522545
141000,-1.3225363,0.00029578502,-0.023989435,-0.079693759392588,-0.07969375977078623,496.0,2.9753022e-05,0.23676883
142000,-1.3190386,0.00029575502,-0.027148504,-0.08450834202812985,-0.08450834217471008,496.0,3.10193e-05,0.23057264
143000,-1.3279647,0.00029572504,-0.021277606,-0.08377500966889784,-0.08377500922597392,496.0,3.152367e-06,0.2270777
144000,-1.344778,0.00029569503,-0.02054719,-0.08700626121329454,-0.08700625985663162,496.0,1.806584e-06,0.23667814
145000,-1.3454629,0.00029566503,-0.01794391,-0.08549376243414979,-0.08549376046479058,496.0,6.957386e-07,0.2309683
146000,-1.340113,0.00029563502,-0.01792515,-0.08516459507518448,-0.08516459375899406,496.0,4.94303e-07,0.23790385
147000,-1.342076,0.00029560504,-0.17824093,-0.4578140483808238,-0.4578140489762882,271.76,0.001717315,0.22186837
148000,-1.3391467,0.00029557504,-0.05345549,-0.10153542780123341,-0.10153542632451718,488.75,0.000104146144,0.23630999
149000,-1.3488157,0.000295545,-0.02481035,-0.0898625118425116,-0.08986251092210296,496.0,7.9270074e-05,0.2500488
150000,-1.3520081,0.00029551503,-0.04795516,-0.09960418256620567,-0.09960417864431292,496.0,9.665545e-05,0.23143534
151000,-1.3659146,0.00029548502,-0.025129672,-0.09713543105560045,-0.09713542837683538,496.0,2.8743061e-06,0.23585227
152000,-1.3662196,0.00029545504,-0.020634638,-0.08816459600348026,-0.08816459406140591,496.0,6.3486465e-07,0.24285677
153000,-1.3685242,0.00029542504,-0.01829872,-0.08422917940576251,-0.08422917698014014,496.0,4.3693348e-07,0.23793603
154000,-1.3672541,0.000295395,-0.019266931,-0.09085001077134318,-0.0908500102217052,496.0,4.1301173e-06,0.23879907
155000,-1.3690195,0.00029536503,-0.02462949,-0.12410000819727429,-0.12410000784605775,476.6666666666667,0.00011927912,0.23381282
156000,-1.3657378,0.00029533502,-0.011015384,-0.08947709674369737,-0.08947709370553032,496.0,1.548449e-05,0.23153402
157000,-1.3315269,0.000295305,-0.01112097,-0.15682710354061177,-0.15682710098250632,483.9166666666667,0.0011611443,0.21390377
158000,-1.3286633,0.00029527504,-0.02089644,-0.09269376362984379,-0.09269376123150626,496.0,1.4391842e-06,0.23469916
159000,-1.3497669,0.00029524506,-0.017983656,-0.08751459674870905,-0.08751459388122385,496.0,1.9562458e-06,0.23358075
160000,-1.3452762,0.00029521505,-0.017317986,-0.08579168048891006,-0.08579167717546927,496.0,6.2683654e-07,0.2395896
